concept_id_1,concept_name_1,concept_class_id_1,concept_code_1,vocabulary_id_1,relationship_id,concept_id_2,concept_name_2,concept_class_id_2,concept_code_2,vocabulary_id_2
35201873,{14 (24 HR nicotine 0.292 MG/HR Transdermal System [Habitrol]) / 14 (24 HR nicotine 0.583 MG/HR Transdermal System [Habitrol]) / 28 (24 HR nicotine 0.875 MG/HR Transdermal System [Habitrol]) } Pack [Habitrol Combination Kit],Branded Pack,2053245,RxNorm,Contains,19036281,24 HR nicotine 0.875 MG/HR Transdermal System [Habitrol],Quant Branded Drug,207716,RxNorm
35201873,{14 (24 HR nicotine 0.292 MG/HR Transdermal System [Habitrol]) / 14 (24 HR nicotine 0.583 MG/HR Transdermal System [Habitrol]) / 28 (24 HR nicotine 0.875 MG/HR Transdermal System [Habitrol]) } Pack [Habitrol Combination Kit],Branded Pack,2053245,RxNorm,Contains,19036348,24 HR nicotine 0.292 MG/HR Transdermal System [Habitrol],Quant Branded Drug,207734,RxNorm
19129516,{7 (24 HR venlafaxine 37.5 MG Extended Release Oral Capsule [Effexor]) / 7 (24 HR venlafaxine 75 MG Extended Release Oral Capsule [Effexor]) } Pack [Effexor XR Starter Kit],Branded Pack,763189,RxNorm,Contains,743795,24 HR venlafaxine 37.5 MG Extended Release Oral Capsule [Effexor],Quant Branded Drug,729932,RxNorm
19129516,{7 (24 HR venlafaxine 37.5 MG Extended Release Oral Capsule [Effexor]) / 7 (24 HR venlafaxine 75 MG Extended Release Oral Capsule [Effexor]) } Pack [Effexor XR Starter Kit],Branded Pack,763189,RxNorm,Contains,743793,24 HR venlafaxine 75 MG Extended Release Oral Capsule [Effexor],Quant Branded Drug,729929,RxNorm
740228,{4 (0.8 ML adalimumab 100 MG/ML Auto-Injector [Humira]) } Pack [Humira Pen 80 MG/0.8 ML - Starter Package for Pediatric Ulcerative Colitis],Branded Pack,2531134,RxNorm,Contains,1594202,0.8 ML adalimumab 100 MG/ML Auto-Injector [Humira],Quant Branded Drug,1921240,RxNorm
1592637,"{3 (0.8 ML adalimumab 100 MG/ML Auto-Injector [Humira]) } Pack [Humira Pen 80 MG/0.8 ML - Starter Package for Crohn's Disease, Ulcerative Colitis or Hidradenitis Suppurativa]",Branded Pack,1921245,RxNorm,Contains,1594202,0.8 ML adalimumab 100 MG/ML Auto-Injector [Humira],Quant Branded Drug,1921240,RxNorm
1592638,{2 (0.4 ML adalimumab 100 MG/ML Auto-Injector [Humira]) / 1 (0.8 ML adalimumab 100 MG/ML Auto-Injector [Humira]) } Pack [Humira Pen 80 MG/0.8 ML and 40 MG/0.4 ML - Psoriasis/Uveitis Starter Package],Branded Pack,1921468,RxNorm,Contains,1594202,0.8 ML adalimumab 100 MG/ML Auto-Injector [Humira],Quant Branded Drug,1921240,RxNorm
40220769,{3 (24 HR dasabuvir 200 MG / ombitasvir 8.33 MG / paritaprevir 50 MG / ritonavir 33.33 MG Extended Release Oral Tablet) } Pack [Viekira XR Pak],Branded Pack,1802215,RxNorm,Contains,40220796,24 HR dasabuvir 200 MG / ombitasvir 8.33 MG / paritaprevir 50 MG / ritonavir 33.33 MG Extended Release Oral Tablet,Quant Clinical Drug,1802213,RxNorm
42900595,{10 (12 HR chlorpheniramine maleate 4 MG / methscopolamine nitrate 2.5 MG Extended Release Oral Tablet) / 10 (12 HR chlorpheniramine maleate 8 MG / methscopolamine nitrate 2.5 MG Extended Release Oral Tablet) } Pack [Allergy DN II],Branded Pack,1311824,RxNorm,Contains,40238684,12 HR chlorpheniramine maleate 8 MG / methscopolamine nitrate 2.5 MG Extended Release Oral Tablet,Quant Clinical Drug,1101855,RxNorm
42900596,{10 (12 HR chlorpheniramine maleate 4 MG / methscopolamine nitrate 2.5 MG Extended Release Oral Tablet) / 10 (12 HR chlorpheniramine maleate 8 MG / methscopolamine nitrate 2.5 MG Extended Release Oral Tablet) } Pack [RespiVent DF Dosepack 10],Branded Pack,1311820,RxNorm,Contains,40238684,12 HR chlorpheniramine maleate 8 MG / methscopolamine nitrate 2.5 MG Extended Release Oral Tablet,Quant Clinical Drug,1101855,RxNorm
43014270,{10 (12 HR chlorpheniramine maleate 8 MG / methscopolamine nitrate 2.5 MG Extended Release Oral Tablet) / 10 (12 HR methscopolamine nitrate 2.5 MG / pseudoephedrine hydrochloride 120 MG Extended Release Oral Tablet) } Pack [AllePak Dose Pack 10],Branded Pack,1368965,RxNorm,Contains,40238684,12 HR chlorpheniramine maleate 8 MG / methscopolamine nitrate 2.5 MG Extended Release Oral Tablet,Quant Clinical Drug,1101855,RxNorm
43014271,{10 (12 HR chlorpheniramine maleate 8 MG / methscopolamine nitrate 2.5 MG Extended Release Oral Tablet) / 10 (12 HR methscopolamine nitrate 2.5 MG / pseudoephedrine hydrochloride 120 MG Extended Release Oral Tablet) } Pack [Vaso Dose Pack 10],Branded Pack,1368966,RxNorm,Contains,40238684,12 HR chlorpheniramine maleate 8 MG / methscopolamine nitrate 2.5 MG Extended Release Oral Tablet,Quant Clinical Drug,1101855,RxNorm
43014290,{30 (12 HR chlorpheniramine maleate 8 MG / methscopolamine nitrate 2.5 MG Extended Release Oral Tablet) / 30 (12 HR methscopolamine nitrate 2.5 MG / pseudoephedrine hydrochloride 120 MG Extended Release Oral Tablet) } Pack [Vaso Dose Pack 30],Branded Pack,1368972,RxNorm,Contains,40238684,12 HR chlorpheniramine maleate 8 MG / methscopolamine nitrate 2.5 MG Extended Release Oral Tablet,Quant Clinical Drug,1101855,RxNorm
43014270,{10 (12 HR chlorpheniramine maleate 8 MG / methscopolamine nitrate 2.5 MG Extended Release Oral Tablet) / 10 (12 HR methscopolamine nitrate 2.5 MG / pseudoephedrine hydrochloride 120 MG Extended Release Oral Tablet) } Pack [AllePak Dose Pack 10],Branded Pack,1368965,RxNorm,Contains,42708223,12 HR methscopolamine nitrate 2.5 MG / pseudoephedrine hydrochloride 120 MG Extended Release Oral Tablet,Quant Clinical Drug,1244562,RxNorm
43014271,{10 (12 HR chlorpheniramine maleate 8 MG / methscopolamine nitrate 2.5 MG Extended Release Oral Tablet) / 10 (12 HR methscopolamine nitrate 2.5 MG / pseudoephedrine hydrochloride 120 MG Extended Release Oral Tablet) } Pack [Vaso Dose Pack 10],Branded Pack,1368966,RxNorm,Contains,42708223,12 HR methscopolamine nitrate 2.5 MG / pseudoephedrine hydrochloride 120 MG Extended Release Oral Tablet,Quant Clinical Drug,1244562,RxNorm
43014290,{30 (12 HR chlorpheniramine maleate 8 MG / methscopolamine nitrate 2.5 MG Extended Release Oral Tablet) / 30 (12 HR methscopolamine nitrate 2.5 MG / pseudoephedrine hydrochloride 120 MG Extended Release Oral Tablet) } Pack [Vaso Dose Pack 30],Branded Pack,1368972,RxNorm,Contains,42708223,12 HR methscopolamine nitrate 2.5 MG / pseudoephedrine hydrochloride 120 MG Extended Release Oral Tablet,Quant Clinical Drug,1244562,RxNorm
42900595,{10 (12 HR chlorpheniramine maleate 4 MG / methscopolamine nitrate 2.5 MG Extended Release Oral Tablet) / 10 (12 HR chlorpheniramine maleate 8 MG / methscopolamine nitrate 2.5 MG Extended Release Oral Tablet) } Pack [Allergy DN II],Branded Pack,1311824,RxNorm,Contains,42708231,12 HR chlorpheniramine maleate 4 MG / methscopolamine nitrate 2.5 MG Extended Release Oral Tablet,Quant Clinical Drug,1244573,RxNorm
40168417,{30 (benzoyl peroxide 40 MG/ML Medicated Pad) / 30 (salicylic acid 10 MG/ML Medicated Pad) } Pack [Inova 4/1],Branded Pack,883810,RxNorm,Has brand name,19000528,Inova,Brand Name,669491,RxNorm
40168392,{1 (60000 MG) (salicylic acid 0.06 MG/MG Topical Gel [Keralyt]) / 1 (160 ML) (salicylic acid 60 MG/ML Medicated Shampoo [Keralyt]) } Pack [Keralyt Scalp],Branded Pack,883501,RxNorm,Has brand name,19003943,Keralyt,Brand Name,28166,RxNorm
19130136,{35 (lamotrigine 25 MG Oral Tablet [Lamictal]) } Pack [Lamictal Blue (For Patients Taking Valproate)],Branded Pack,795772,RxNorm,Has brand name,19038928,Lamictal,Brand Name,196502,RxNorm
19130137,"{7 (lamotrigine 100 MG Oral Tablet [Lamictal]) / 42 (lamotrigine 25 MG Oral Tablet [Lamictal]) } Pack [Lamictal Orange (For Patients Not Taking Carbamazepine, Phenytoin, Phenobarbital, Primidone, or Rifampin and Not Taking Valproate)]",Branded Pack,795774,RxNorm,Has brand name,19038928,Lamictal,Brand Name,196502,RxNorm
19130140,"{14 (lamotrigine 100 MG Oral Tablet [Lamictal]) / 84 (lamotrigine 25 MG Oral Tablet [Lamictal]) } Pack [Lamictal Green (For Patients Taking Carbamazepine, Phenytoin, Phenobarbital, Primidone, or Rifampin and Not Taking Valproate)]",Branded Pack,795778,RxNorm,Has brand name,19038928,Lamictal,Brand Name,196502,RxNorm
40162183,{7 (lamotrigine 100 MG Disintegrating Oral Tablet [Lamictal]) / 14 (lamotrigine 25 MG Disintegrating Oral Tablet [Lamictal]) / 14 (lamotrigine 50 MG Disintegrating Oral Tablet [Lamictal]) } Pack [Lamictal ODT Orange Patient Titration Kit (For Patients...,Branded Pack,851751,RxNorm,Has brand name,19038928,Lamictal,Brand Name,196502,RxNorm
40162194,{14 (lamotrigine 100 MG Disintegrating Oral Tablet [Lamictal]) / 42 (lamotrigine 50 MG Disintegrating Oral Tablet [Lamictal]) } Pack [Lamictal ODT Green Titration Kit (for Patients Taking Enzyme-Inducing Drugs and Not Taking Valproate)],Branded Pack,851753,RxNorm,Has brand name,19038928,Lamictal,Brand Name,196502,RxNorm
40162263,{21 (lamotrigine 25 MG Disintegrating Oral Tablet [Lamictal]) / 7 (lamotrigine 50 MG Disintegrating Oral Tablet [Lamictal]) } Pack [Lamictal ODT Blue Patient Titration Kit (for Patients Taking Valproate)],Branded Pack,851749,RxNorm,Has brand name,19038928,Lamictal,Brand Name,196502,RxNorm
40172829,{14 (24 HR lamotrigine 100 MG Extended Release Oral Tablet [Lamictal]) / 7 (24 HR lamotrigine 200 MG Extended Release Oral Tablet [Lamictal]) / 14 (24 HR lamotrigine 50 MG Extended Release Oral Tablet [Lamictal]) } Pack [Lamictal XR Green Patient Titra...,Branded Pack,900866,RxNorm,Has brand name,19038928,Lamictal,Brand Name,196502,RxNorm
40172833,{21 (24 HR lamotrigine 25 MG Extended Release Oral Tablet [Lamictal]) / 7 (24 HR lamotrigine 50 MG Extended Release Oral Tablet [Lamictal]) } Pack [Lamictal XR Blue Patient Titration Kit (for Patients Taking Valproate)],Branded Pack,900984,RxNorm,Has brand name,19038928,Lamictal,Brand Name,196502,RxNorm
36070552,{1 (15000 MG Econazole 0.01 MG/MG Topical Cream) / 3 (Econazole 150 MG Vaginal Suppository) } Pack [Gyno-Pevaryl],Branded Pack,OMOP4997349,RxNorm Extension,Has marketed form,36070457,{1 (15000 MG Econazole 0.01 MG/MG Topical Cream) / 3 (Econazole 150 MG Vaginal Suppository) } Pack [Gyno-Pevaryl] by Janssen,Marketed Product,OMOP4997348,RxNorm Extension
36070630,{(Econazole 0.01 MG/MG Topical Cream) / (Econazole 150 MG Vaginal Suppository) } Pack [Gyno-Pevaryl],Branded Pack,OMOP4997429,RxNorm Extension,Has marketed form,36070629,{(Econazole 0.01 MG/MG Topical Cream) / (Econazole 150 MG Vaginal Suppository) } Pack [Gyno-Pevaryl] by Janssen,Marketed Product,OMOP4997428,RxNorm Extension
36897887,{1 (15000 MG Econazole 0.01 MG/MG Topical Ointment) / 3 (Econazole 150 MG Vaginal Ring) } Pack [Gyno-Pevaryl],Branded Pack,OMOP990347,RxNorm Extension,Has marketed form,21177896,{1 (15000 MG Econazole 0.01 MG/MG Topical Ointment) / 3 (Econazole 150 MG Vaginal Ring) } Pack [Gyno-Pevaryl] by Janssen,Marketed Product,OMOP339941,RxNorm Extension
36897999,{(Econazole 0.01 MG/MG Topical Ointment) / (Econazole 150 MG Vaginal Ring) } Pack [Gyno-Pevaryl],Branded Pack,OMOP996978,RxNorm Extension,Has marketed form,21177764,{(Econazole 0.01 MG/MG Topical Ointment) / (Econazole 150 MG Vaginal Ring) } Pack [Gyno-Pevaryl] by Janssen,Marketed Product,OMOP340020,RxNorm Extension
36814825,{1 (15000 MG Econazole 0.01 MG/MG Topical Cream) / 3 (Econazole 150 MG Vaginal Ring) } Pack [Gyno-Pevaryl],Branded Pack,OMOP4828886,RxNorm Extension,Has marketed form,36814824,{1 (15000 MG Econazole 0.01 MG/MG Topical Cream) / 3 (Econazole 150 MG Vaginal Ring) } Pack [Gyno-Pevaryl] by Janssen,Marketed Product,OMOP4828885,RxNorm Extension
36897841,{6 (100000 MG Econazole 0.0005 MG/MG Vaginal Ring) / 1 (100 ML Econazole 10 MG/ML Topical Cream) } Pack [Gyno-Pevaryl],Branded Pack,OMOP989706,RxNorm Extension,Has marketed form,43869477,{6 (100000 MG Econazole 0.0005 MG/MG Vaginal Ring) / 1 (100 ML Econazole 10 MG/ML Topical Cream) } Pack [Gyno-Pevaryl] by Janssen,Marketed Product,OMOP901868,RxNorm Extension
36897842,{3 (100000 MG Econazole 0.0015 MG/MG Vaginal Ring) / 1 (100 ML Econazole 10 MG/ML Topical Cream) } Pack [Gyno-Pevaryl],Branded Pack,OMOP991407,RxNorm Extension,Has marketed form,43869577,{3 (100000 MG Econazole 0.0015 MG/MG Vaginal Ring) / 1 (100 ML Econazole 10 MG/ML Topical Cream) } Pack [Gyno-Pevaryl] by Janssen,Marketed Product,OMOP901311,RxNorm Extension
40702933,{1 (15100 MG Econazole 0.01 MG/MG Topical Cream) / 3 (Econazole 150 MG Vaginal Ring) } Pack [Gyno-Pevaryl],Branded Pack,OMOP4754223,RxNorm Extension,Has marketed form,40702934,{1 (15100 MG Econazole 0.01 MG/MG Topical Cream) / 3 (Econazole 150 MG Vaginal Ring) } Pack [Gyno-Pevaryl] by Janssen,Marketed Product,OMOP4754222,RxNorm Extension
36897889,{1 (15000 MG Econazole 0.01 MG/MG Topical Ointment) / 1 (Econazole 150 MG Vaginal Ring) } Pack [Gyno-Pevaryl],Branded Pack,OMOP996378,RxNorm Extension,Has marketed form,21178246,{1 (15000 MG Econazole 0.01 MG/MG Topical Ointment) / 1 (Econazole 150 MG Vaginal Ring) } Pack [Gyno-Pevaryl] by Janssen,Marketed Product,OMOP339865,RxNorm Extension
36814863,{1 (15000 MG Econazole 0.01 MG/MG Topical Cream) / 1 (Econazole 150 MG Vaginal Ring) } Pack [Gyno-Pevaryl],Branded Pack,OMOP4828943,RxNorm Extension,Has marketed form,36814862,{1 (15000 MG Econazole 0.01 MG/MG Topical Cream) / 1 (Econazole 150 MG Vaginal Ring) } Pack [Gyno-Pevaryl] by Janssen,Marketed Product,OMOP4828942,RxNorm Extension
19127904,{24 (drospirenone 3 MG / ethinyl estradiol 0.02 MG Oral Tablet) / 4 (inert ingredients 1 MG Oral Tablet) } Pack [Yaz 28 Day],Branded Pack,748856,RxNorm,RxNorm has dose form,19127776,Pack,Dose Form,746839,RxNorm
19127905,{21 (drospirenone 3 MG / ethinyl estradiol 0.03 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Yasmin 28 Day],Branded Pack,748857,RxNorm,RxNorm has dose form,19127776,Pack,Dose Form,746839,RxNorm
19127907,{21 (ethinyl estradiol 0.035 MG / ethynodiol diacetate 1 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Zovia 1/35E 28 Day],Branded Pack,748859,RxNorm,RxNorm has dose form,19127776,Pack,Dose Form,746839,RxNorm
19127911,{21 (ethinyl estradiol 0.05 MG / ethynodiol diacetate 1 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Zovia 1/50E 28 Day],Branded Pack,748864,RxNorm,RxNorm has dose form,19127776,Pack,Dose Form,746839,RxNorm
19127912,{6 (ethinyl estradiol 0.03 MG / levonorgestrel 0.05 MG Oral Tablet) / 10 (ethinyl estradiol 0.03 MG / levonorgestrel 0.125 MG Oral Tablet) / 5 (ethinyl estradiol 0.04 MG / levonorgestrel 0.075 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) }...,Branded Pack,748865,RxNorm,RxNorm has dose form,19127776,Pack,Dose Form,746839,RxNorm
19127914,{6 (ethinyl estradiol 0.03 MG / levonorgestrel 0.05 MG Oral Tablet) / 10 (ethinyl estradiol 0.03 MG / levonorgestrel 0.125 MG Oral Tablet) / 5 (ethinyl estradiol 0.04 MG / levonorgestrel 0.075 MG Oral Tablet) } Pack [Triphasil 21 Day],Branded Pack,748867,RxNorm,RxNorm has dose form,19127776,Pack,Dose Form,746839,RxNorm
19127916,{21 (ethinyl estradiol 0.02 MG / levonorgestrel 0.1 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Alesse 28 Day],Branded Pack,748869,RxNorm,RxNorm has dose form,19127776,Pack,Dose Form,746839,RxNorm
19127918,{21 (ethinyl estradiol 0.03 MG / levonorgestrel 0.15 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Levora 0.15/30 28 Day],Branded Pack,748879,RxNorm,RxNorm has dose form,19127776,Pack,Dose Form,746839,RxNorm
19127919,{21 (ethinyl estradiol 0.03 MG / levonorgestrel 0.15 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Nordette 28 Day],Branded Pack,748886,RxNorm,RxNorm has dose form,19127776,Pack,Dose Form,746839,RxNorm
19127922,{28 (norethindrone 0.35 MG Oral Tablet) } Pack [Camila 28 Day],Branded Pack,748962,RxNorm,RxNorm has dose form,19127776,Pack,Dose Form,746839,RxNorm
40665246,{12 (Estradiol 1 MG / Norethindrone 1 MG Oral Tablet) / 16 (estradiol valerate 1 MG Oral Tablet) } Pack [Novofem] box of 3,Branded Pack Box,OMOP4754378,RxNorm Extension,Contains,21109582,Estradiol 1 MG / Norethindrone 1 MG Oral Tablet,Clinical Drug,OMOP254367,RxNorm Extension
40665247,{12 (Estradiol 1 MG / Norethindrone 1 MG Oral Tablet) / 16 (estradiol valerate 1 MG Oral Tablet) } Pack [Climagest] box of 3,Branded Pack Box,OMOP4754376,RxNorm Extension,Contains,21109582,Estradiol 1 MG / Norethindrone 1 MG Oral Tablet,Clinical Drug,OMOP254367,RxNorm Extension
36818468,{12 (Estradiol 1 MG / Norethindrone 1 MG Oral Tablet) / 16 (Estradiol 1 MG Oral Tablet) } Pack [Elleste] box of 3,Branded Pack Box,OMOP4828907,RxNorm Extension,Contains,21109582,Estradiol 1 MG / Norethindrone 1 MG Oral Tablet,Clinical Drug,OMOP254367,RxNorm Extension
36818469,{12 (Estradiol 1 MG / Norethindrone 1 MG Oral Tablet) / 16 (Estradiol 1 MG Oral Tablet) } Pack [Climagest] box of 3,Branded Pack Box,OMOP4828910,RxNorm Extension,Contains,21109582,Estradiol 1 MG / Norethindrone 1 MG Oral Tablet,Clinical Drug,OMOP254367,RxNorm Extension
36818470,{12 (Estradiol 1 MG / Norethindrone 1 MG Oral Tablet) / 16 (Estradiol 1 MG Oral Tablet) } Pack [Novofem] box of 3,Branded Pack Box,OMOP4828914,RxNorm Extension,Contains,21109582,Estradiol 1 MG / Norethindrone 1 MG Oral Tablet,Clinical Drug,OMOP254367,RxNorm Extension
40665248,{12 (Estradiol 1 MG / Norethindrone 1 MG Oral Tablet) / 16 (estradiol valerate 1 MG Oral Tablet) } Pack [Elleste] box of 3,Branded Pack Box,OMOP4754373,RxNorm Extension,Contains,21109582,Estradiol 1 MG / Norethindrone 1 MG Oral Tablet,Clinical Drug,OMOP254367,RxNorm Extension
40664943,{12 (Estradiol 2 MG / Levonorgestrel 0.075 MG Oral Tablet) / 16 (Estradiol 2 MG Oral Tablet) } Pack [FemTab] box of 3,Branded Pack Box,OMOP4754284,RxNorm Extension,Contains,21050665,Estradiol 2 MG / Levonorgestrel 0.075 MG Oral Tablet,Clinical Drug,OMOP257193,RxNorm Extension
40664944,{12 (Estradiol 2 MG / Levonorgestrel 0.075 MG Oral Tablet) / 16 (Estradiol 2 MG Oral Tablet) } Pack [Nuvelle] box of 3,Branded Pack Box,OMOP4754281,RxNorm Extension,Contains,21050665,Estradiol 2 MG / Levonorgestrel 0.075 MG Oral Tablet,Clinical Drug,OMOP257193,RxNorm Extension
44218341,{(Valproate 200 MG Extended Release Oral Tablet) / (Valproate 87 MG Extended Release Oral Tablet) } Pack [Valproinsaeure-Ratiopharm] box of 50,Branded Pack Box,OMOP3095064,RxNorm Extension,Contains,42482769,Valproate 200 MG Extended Release Oral Tablet,Clinical Drug,OMOP417198,RxNorm Extension
44218342,{(Valproate 200 MG Extended Release Oral Tablet) / (Valproate 87 MG Extended Release Oral Tablet) } Pack [Valproat Chrono Glenmark] box of 50,Branded Pack Box,OMOP3095065,RxNorm Extension,Contains,42482769,Valproate 200 MG Extended Release Oral Tablet,Clinical Drug,OMOP417198,RxNorm Extension
36777035,{6 (12 HR Estradiol 0.00208 MG/HR / Levonorgestrel 0.000417 MG/HR Transdermal System) / 6 (12 HR Estradiol 0.00208 MG/HR Transdermal System) } Pack [Feminova Plus] box of 1,Branded Pack Box,OMOP4778682,RxNorm Extension,Contains,36279956,12 HR Estradiol 0.00208 MG/HR / Levonorgestrel 0.000417 MG/HR Transdermal System,Quant Clinical Drug,OMOP3130831,RxNorm Extension
782358,{5 (10 ML Aprotinin 3000 UNT/ML / Fibrinogen 91 MG/ML Topical Solution) / 5 (10 ML Calcium Chloride 4.4 MG/ML / Thrombin 4 UNT/ML Topical Solution) } Pack [Artiss] box of 1,Branded Pack Box,OMOP4833061,RxNorm Extension,Contains,36279808,10 ML Calcium Chloride 4.4 MG/ML / Thrombin 4 UNT/ML Topical Solution,Quant Clinical Drug,OMOP3130683,RxNorm Extension
782359,{5 (10 ML Aprotinin 3000 UNT/ML / factor XIII 10 UNT/ML / Fibrinogen 91 MG/ML Topical Solution) / 5 (10 ML Calcium Chloride 4.4 MG/ML / Thrombin 4 UNT/ML Topical Solution) } Pack [Tisseel] box of 1,Branded Pack Box,OMOP4833064,RxNorm Extension,Contains,36279808,10 ML Calcium Chloride 4.4 MG/ML / Thrombin 4 UNT/ML Topical Solution,Quant Clinical Drug,OMOP3130683,RxNorm Extension
782326,{2 (4 ML Aprotinin 3000 UNT/ML / factor XIII 10 UNT/ML / Fibrinogen 91 MG/ML Topical Solution) / 2 (4 ML Calcium Chloride 4.4 MG/ML / Thrombin 4 UNT/ML Topical Solution) } Pack [Tisseel] box of 1,Branded Pack Box,OMOP4832986,RxNorm Extension,Contains,36278774,4 ML Calcium Chloride 4.4 MG/ML / Thrombin 4 UNT/ML Topical Solution,Quant Clinical Drug,OMOP3129649,RxNorm Extension
782328,{2 (4 ML Aprotinin 3000 UNT/ML / Fibrinogen 91 MG/ML Topical Solution) / 2 (4 ML Calcium Chloride 4.4 MG/ML / Thrombin 4 UNT/ML Topical Solution) } Pack [Artiss] box of 1,Branded Pack Box,OMOP4832992,RxNorm Extension,Contains,36278774,4 ML Calcium Chloride 4.4 MG/ML / Thrombin 4 UNT/ML Topical Solution,Quant Clinical Drug,OMOP3129649,RxNorm Extension
